YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,UnknownDose,Region,TargetGroup,Vaccine,Population
2021-W28,PL,1399038,,,72,,507,0,0,PL62,ALL,MOD,37958138
2021-W28,PL,1671605,,,49,,2482,0,0,PL42,ALL,AZ,37958138
2021-W28,PL,2084447,,,4400,,0,0,0,PL82,ALL,JANSS,37958138
2021-W28,PL,1671605,,,8357,,29303,0,0,PL42,ALL,COM,37958138
2021-W28,PL,2050976,,,113,,599,0,0,PL61,ALL,MOD,37958138
2021-W28,PL,942233,,,29,,924,0,0,PL52,ALL,AZ,37958138
2021-W28,PL,942233,,,13,,197,0,0,PL52,ALL,MOD,37958138
2021-W28,PL,2316135,,,138,,539,0,0,PL63,ALL,MOD,37958138
2021-W28,PL,2088292,,,44,,487,0,0,PL81,ALL,MOD,37958138
2021-W28,PL,,,,247,,1114,0,0,PL92X,ALL,MOD,37958138
2021-W28,PL,3371956,,,251,,982,0,0,PL21,ALL,MOD,37958138
2021-W28,PL,3479525,,,20240,,101225,0,0,PL41,ALL,COM,37958138
2021-W28,PL,2442685,,,4836,,0,0,0,PL71,ALL,JANSS,37958138
2021-W28,PL,1149389,,,2180,,0,0,0,PL84,ALL,JANSS,37958138
2021-W28,PL,4475460,,,19558,,88879,1,0,PL22,ALL,COM,37958138
2021-W28,PL,3479525,,,207,,3025,0,0,PL41,ALL,MOD,37958138
2021-W28,PL,2442685,,,125,,541,0,0,PL71,ALL,MOD,37958138
2021-W28,PL,942233,,,3242,,12417,0,0,PL52,ALL,COM,37958138
2021-W28,PL,2088292,,,42,,2633,0,0,PL81,ALL,AZ,37958138
2021-W28,PL,2050976,,,21,,6600,0,0,PL61,ALL,AZ,37958138
2021-W28,PL,2316135,,,10769,,47317,0,0,PL63,ALL,COM,37958138
2021-W28,PL,,,,26301,,122827,0,0,PL92X,ALL,COM,37958138
2021-W28,PL,4475460,,,89,,6307,0,0,PL22,ALL,AZ,37958138
2021-W28,PL,2316135,,,6466,,0,0,0,PL63,ALL,JANSS,37958138
2021-W28,PL,1001411,,,4083,,17159,0,0,PL43,ALL,COM,37958138
2021-W28,PL,2864809,,,12836,,57035,0,0,PL51,ALL,COM,37958138
2021-W28,PL,1001411,,,3528,,0,0,0,PL43,ALL,JANSS,37958138
2021-W28,PL,,,,64,,8966,0,0,PL92X,ALL,AZ,37958138
2021-W28,PL,,,,11890,,0,0,0,PL92X,ALL,JANSS,37958138
2021-W28,PL,2084447,,,7556,,16761,0,0,PL82,ALL,COM,37958138
2021-W28,PL,1399038,,,6984,,30852,0,0,PL62,ALL,COM,37958138
2021-W28,PL,2316135,,,61,,3970,0,0,PL63,ALL,AZ,37958138
2021-W28,PL,37958138,0,,1925,,13408,0,0,PL,ALL,MOD,37958138
2021-W28,PL,1218743,,,6371,,23789,0,0,PL72,ALL,COM,37958138
2021-W28,PL,4475460,,,290,,1691,0,0,PL22,ALL,MOD,37958138
2021-W28,PL,2088292,,,8155,,28941,0,0,PL81,ALL,COM,37958138
2021-W28,PL,1149389,,,4181,,11650,0,0,PL84,ALL,COM,37958138
2021-W28,PL,4475460,,,11612,,0,0,0,PL22,ALL,JANSS,37958138
2021-W28,PL,1399038,,,32,,2606,0,0,PL62,ALL,AZ,37958138
2021-W28,PL,2050976,,,6068,,0,0,0,PL61,ALL,JANSS,37958138
2021-W28,PL,2084447,,,72,,289,0,0,PL82,ALL,MOD,37958138
2021-W28,PL,1149389,,,12,,1046,0,0,PL84,ALL,AZ,37958138
2021-W28,PL,2050976,,,9752,,47269,0,0,PL61,ALL,COM,37958138
2021-W28,PL,37958138,0,,95544,,0,0,0,PL,ALL,JANSS,37958138
2021-W28,PL,3371956,,,16305,,84561,0,0,PL21,ALL,COM,37958138
2021-W28,PL,1671605,,,5198,,0,0,0,PL42,ALL,JANSS,37958138
2021-W28,PL,3479525,,,9281,,0,0,0,PL41,ALL,JANSS,37958138
2021-W28,PL,1218743,,,17,,1501,0,0,PL72,ALL,AZ,37958138
2021-W28,PL,1149389,,,94,,337,0,0,PL84,ALL,MOD,37958138
2021-W28,PL,1671605,,,114,,391,0,0,PL42,ALL,MOD,37958138
2021-W28,PL,48026,,,0,,0,0,0,PL43,Age0_4,COM,37958138
2021-W28,PL,104514,,,0,,0,0,0,PL82,Age0_4,MOD,37958138
2021-W28,PL,191571,,,0,,0,0,0,PL41,Age0_4,MOD,37958138
2021-W28,PL,,,,0,,0,0,0,PL92X,Age0_4,MOD,37958138
2021-W28,PL,138040,,,0,,0,0,0,PL51,Age0_4,JANSS,37958138
2021-W28,PL,43163,,,0,,0,0,0,PL52,Age0_4,AZ,37958138
2021-W28,PL,212149,,,0,,0,0,0,PL22,Age0_4,COM,37958138
2021-W28,PL,212149,,,0,,0,0,0,PL22,Age0_4,AZ,37958138
2021-W28,PL,48026,,,0,,0,0,0,PL43,Age0_4,MOD,37958138
2021-W28,PL,67332,,,0,,0,0,0,PL62,Age0_4,AZ,37958138
2021-W28,PL,138040,,,0,,0,0,0,PL51,Age0_4,COM,37958138
2021-W28,PL,104514,,,0,,0,0,0,PL82,Age0_4,AZ,37958138
2021-W28,PL,138040,,,0,,0,0,0,PL51,Age0_4,MOD,37958138
2021-W28,PL,186063,,,0,,0,0,0,PL21,Age0_4,AZ,37958138
2021-W28,PL,112466,,,0,,0,0,0,PL71,Age0_4,AZ,37958138
2021-W28,PL,77089,,,0,,0,0,0,PL42,Age0_4,MOD,37958138
2021-W28,PL,57459,,,0,,0,0,0,PL84,Age0_4,COM,37958138
2021-W28,PL,48026,,,0,,0,0,0,PL43,Age0_4,AZ,37958138
2021-W28,PL,1921497,,,0,,0,0,0,PL,Age0_4,JANSS,37958138
2021-W28,PL,104514,,,0,,0,0,0,PL82,Age0_4,JANSS,37958138
2021-W28,PL,77089,,,0,,0,0,0,PL42,Age0_4,AZ,37958138
2021-W28,PL,131925,,,0,,0,0,0,PL63,Age0_4,MOD,37958138
2021-W28,PL,138040,,,0,,0,0,0,PL51,Age0_4,AZ,37958138
2021-W28,PL,131925,,,0,,0,0,0,PL63,Age0_4,COM,37958138
2021-W28,PL,98408,,,0,,0,0,0,PL81,Age0_4,AZ,37958138
2021-W28,PL,98667,,,0,,0,0,0,PL61,Age0_4,COM,37958138
2021-W28,PL,98408,,,0,,0,0,0,PL81,Age0_4,MOD,37958138
2021-W28,PL,1921497,,,0,,0,0,0,PL,Age0_4,MOD,37958138
2021-W28,PL,186063,,,0,,0,0,0,PL21,Age0_4,COM,37958138
2021-W28,PL,191571,,,0,,0,0,0,PL41,Age0_4,AZ,37958138
2021-W28,PL,186063,,,0,,0,0,0,PL21,Age0_4,JANSS,37958138
2021-W28,PL,67332,,,0,,0,0,0,PL62,Age0_4,MOD,37958138
2021-W28,PL,52712,,,0,,0,0,0,PL72,Age0_4,MOD,37958138
2021-W28,PL,57459,,,0,,0,0,0,PL84,Age0_4,JANSS,37958138
2021-W28,PL,191571,,,0,,0,0,0,PL41,Age0_4,JANSS,37958138
2021-W28,PL,98408,,,0,,0,0,0,PL81,Age0_4,COM,37958138
2021-W28,PL,,,,0,,0,0,0,PL92X,Age0_4,COM,37958138
2021-W28,PL,186063,,,0,,0,0,0,PL21,Age0_4,MOD,37958138
2021-W28,PL,191571,,,0,,0,0,0,PL41,Age0_4,COM,37958138
2021-W28,PL,104514,,,0,,0,0,0,PL82,Age0_4,COM,37958138
2021-W28,PL,57459,,,0,,0,0,0,PL84,Age0_4,MOD,37958138
2021-W28,PL,98667,,,0,,0,0,0,PL61,Age0_4,JANSS,37958138
2021-W28,PL,98667,,,0,,0,0,0,PL61,Age0_4,AZ,37958138
2021-W28,PL,67332,,,0,,0,0,0,PL62,Age0_4,COM,37958138
2021-W28,PL,52712,,,0,,0,0,0,PL72,Age0_4,JANSS,37958138
2021-W28,PL,67332,,,0,,0,0,0,PL62,Age0_4,JANSS,37958138
2021-W28,PL,98667,,,0,,0,0,0,PL61,Age0_4,MOD,37958138
2021-W28,PL,,,,0,,0,0,0,PL92X,Age0_4,AZ,37958138
2021-W28,PL,131925,,,0,,0,0,0,PL63,Age0_4,AZ,37958138
2021-W28,PL,77089,,,0,,0,0,0,PL42,Age0_4,COM,37958138
2021-W28,PL,48026,,,0,,0,0,0,PL43,Age0_4,JANSS,37958138
2021-W28,PL,212149,,,0,,0,0,0,PL22,Age0_4,JANSS,37958138
2021-W28,PL,43163,,,0,,0,0,0,PL52,Age0_4,COM,37958138
2021-W28,PL,112466,,,0,,0,0,0,PL71,Age0_4,COM,37958138
2021-W28,PL,57459,,,0,,0,0,0,PL84,Age0_4,AZ,37958138
2021-W28,PL,1921497,,,0,,0,0,0,PL,Age0_4,AZ,37958138
2021-W28,PL,52712,,,0,,0,0,0,PL72,Age0_4,AZ,37958138
2021-W28,PL,131925,,,0,,0,0,0,PL63,Age0_4,JANSS,37958138
2021-W28,PL,212149,,,0,,0,0,0,PL22,Age0_4,MOD,37958138
2021-W28,PL,98408,,,0,,0,0,0,PL81,Age0_4,JANSS,37958138
2021-W28,PL,52712,,,0,,0,0,0,PL72,Age0_4,COM,37958138
2021-W28,PL,1921497,,,0,,0,0,0,PL,Age0_4,COM,37958138
2021-W28,PL,112466,,,0,,0,0,0,PL71,Age0_4,MOD,37958138
2021-W28,PL,77089,,,0,,0,0,0,PL42,Age0_4,JANSS,37958138
2021-W28,PL,43163,,,0,,0,0,0,PL52,Age0_4,JANSS,37958138
2021-W28,PL,,,,0,,0,0,0,PL92X,Age0_4,JANSS,37958138
2021-W28,PL,43163,,,0,,0,0,0,PL52,Age0_4,MOD,37958138
2021-W28,PL,112466,,,0,,0,0,0,PL71,Age0_4,JANSS,37958138
2021-W28,PL,58269,,,399,,731,0,0,PL84,Age10_14,COM,37958138
2021-W28,PL,86644,,,1,,1,0,0,PL42,Age10_14,AZ,37958138
2021-W28,PL,110501,,,0,,2,0,0,PL61,Age10_14,AZ,37958138
2021-W28,PL,143481,,,0,,0,0,0,PL51,Age10_14,JANSS,37958138
2021-W28,PL,121363,,,1245,,3188,0,0,PL71,Age10_14,COM,37958138
2021-W28,PL,,,,0,,1,0,0,PL92X,Age10_14,AZ,37958138
2021-W28,PL,181411,,,0,,1,0,0,PL21,Age10_14,MOD,37958138
2021-W28,PL,54672,,,578,,1525,0,0,PL43,Age10_14,COM,37958138
2021-W28,PL,86644,,,0,,0,0,0,PL42,Age10_14,JANSS,37958138
2021-W28,PL,76810,,,0,,0,0,0,PL62,Age10_14,MOD,37958138
2021-W28,PL,59929,,,484,,1075,0,0,PL72,Age10_14,COM,37958138
2021-W28,PL,108485,,,0,,0,0,0,PL81,Age10_14,AZ,37958138
2021-W28,PL,1998280,,,12,,0,0,0,PL,Age10_14,JANSS,37958138
2021-W28,PL,54672,,,0,,0,0,0,PL43,Age10_14,AZ,37958138
2021-W28,PL,86644,,,0,,0,0,0,PL42,Age10_14,MOD,37958138
2021-W28,PL,,,,3160,,10298,0,0,PL92X,Age10_14,COM,37958138
2021-W28,PL,121363,,,2,,0,0,0,PL71,Age10_14,AZ,37958138
2021-W28,PL,110295,,,0,,0,0,0,PL82,Age10_14,AZ,37958138
2021-W28,PL,110501,,,1,,0,0,0,PL61,Age10_14,JANSS,37958138
2021-W28,PL,59929,,,0,,0,0,0,PL72,Age10_14,JANSS,37958138
2021-W28,PL,44821,,,0,,0,0,0,PL52,Age10_14,JANSS,37958138
2021-W28,PL,110295,,,0,,0,0,0,PL82,Age10_14,MOD,37958138
2021-W28,PL,108485,,,790,,1751,0,0,PL81,Age10_14,COM,37958138
2021-W28,PL,58269,,,2,,0,0,0,PL84,Age10_14,JANSS,37958138
2021-W28,PL,108485,,,0,,0,0,0,PL81,Age10_14,JANSS,37958138
2021-W28,PL,181411,,,1,,0,0,0,PL21,Age10_14,JANSS,37958138
2021-W28,PL,76810,,,0,,0,0,0,PL62,Age10_14,JANSS,37958138
2021-W28,PL,143481,,,1507,,4606,0,0,PL51,Age10_14,COM,37958138
2021-W28,PL,59929,,,0,,0,0,0,PL72,Age10_14,MOD,37958138
2021-W28,PL,110295,,,1,,0,0,0,PL82,Age10_14,JANSS,37958138
2021-W28,PL,132055,,,1577,,4425,0,0,PL63,Age10_14,COM,37958138
2021-W28,PL,143481,,,1,,0,0,0,PL51,Age10_14,AZ,37958138
2021-W28,PL,1998280,,,20691,,54343,0,0,PL,Age10_14,COM,37958138
2021-W28,PL,221340,,,0,,2,0,0,PL22,Age10_14,AZ,37958138
2021-W28,PL,44821,,,0,,2,0,0,PL52,Age10_14,AZ,37958138
2021-W28,PL,110295,,,552,,1136,0,0,PL82,Age10_14,COM,37958138
2021-W28,PL,110501,,,0,,0,0,0,PL61,Age10_14,MOD,37958138
2021-W28,PL,108485,,,0,,0,0,0,PL81,Age10_14,MOD,37958138
2021-W28,PL,132055,,,0,,0,0,0,PL63,Age10_14,MOD,37958138
2021-W28,PL,58269,,,3,,0,0,0,PL84,Age10_14,MOD,37958138
2021-W28,PL,132055,,,1,,0,0,0,PL63,Age10_14,JANSS,37958138
2021-W28,PL,194327,,,0,,0,0,0,PL41,Age10_14,MOD,37958138
2021-W28,PL,221340,,,2,,0,0,0,PL22,Age10_14,JANSS,37958138
2021-W28,PL,194327,,,3,,0,0,0,PL41,Age10_14,AZ,37958138
2021-W28,PL,86644,,,1061,,2681,0,0,PL42,Age10_14,COM,37958138
2021-W28,PL,54672,,,0,,0,0,0,PL43,Age10_14,MOD,37958138
2021-W28,PL,143481,,,3,,2,0,0,PL51,Age10_14,MOD,37958138
2021-W28,PL,59929,,,0,,0,0,0,PL72,Age10_14,AZ,37958138
2021-W28,PL,44821,,,0,,0,0,0,PL52,Age10_14,MOD,37958138
2021-W28,PL,221340,,,0,,1,0,0,PL22,Age10_14,MOD,37958138
2021-W28,PL,121363,,,0,,0,0,0,PL71,Age10_14,MOD,37958138
2021-W28,PL,1998280,,,6,,4,0,0,PL,Age10_14,MOD,37958138
2021-W28,PL,,,,1,,0,0,0,PL92X,Age10_14,JANSS,37958138
2021-W28,PL,221340,,,2327,,6543,0,0,PL22,Age10_14,COM,37958138
2021-W28,PL,54672,,,1,,0,0,0,PL43,Age10_14,JANSS,37958138
2021-W28,PL,110501,,,1350,,3506,0,0,PL61,Age10_14,COM,37958138
2021-W28,PL,,,,0,,0,0,0,PL92X,Age10_14,MOD,37958138
2021-W28,PL,1998280,,,7,,8,0,0,PL,Age10_14,AZ,37958138
2021-W28,PL,194327,,,2422,,5593,0,0,PL41,Age10_14,COM,37958138
2021-W28,PL,132055,,,0,,0,0,0,PL63,Age10_14,AZ,37958138
2021-W28,PL,194327,,,2,,0,0,0,PL41,Age10_14,JANSS,37958138
2021-W28,PL,76810,,,969,,1638,0,0,PL62,Age10_14,COM,37958138
2021-W28,PL,58269,,,0,,0,0,0,PL84,Age10_14,AZ,37958138
2021-W28,PL,76810,,,0,,0,0,0,PL62,Age10_14,AZ,37958138
2021-W28,PL,44821,,,433,,1096,0,0,PL52,Age10_14,COM,37958138
2021-W28,PL,181411,,,1837,,4551,0,0,PL21,Age10_14,COM,37958138
2021-W28,PL,181411,,,0,,0,0,0,PL21,Age10_14,AZ,37958138
2021-W28,PL,121363,,,0,,0,0,0,PL71,Age10_14,JANSS,37958138
2021-W28,PL,41292,,,832,,2438,0,0,PL62,Age15_17,COM,37958138
2021-W28,PL,72016,,,0,,3,0,0,PL51,Age15_17,MOD,37958138
2021-W28,PL,72016,,,3,,0,0,0,PL51,Age15_17,JANSS,37958138
2021-W28,PL,58767,,,0,,0,0,0,PL61,Age15_17,AZ,37958138
2021-W28,PL,41292,,,0,,0,0,0,PL62,Age15_17,AZ,37958138
2021-W28,PL,67147,,,1263,,4805,0,0,PL63,Age15_17,COM,37958138
2021-W28,PL,64469,,,0,,0,0,0,PL71,Age15_17,JANSS,37958138
2021-W28,PL,72016,,,0,,0,0,0,PL51,Age15_17,AZ,37958138
2021-W28,PL,27688,,,0,,0,0,0,PL43,Age15_17,AZ,37958138
2021-W28,PL,32231,,,0,,0,0,0,PL84,Age15_17,AZ,37958138
2021-W28,PL,24424,,,377,,1270,0,0,PL52,Age15_17,COM,37958138
2021-W28,PL,64469,,,2,,0,0,0,PL71,Age15_17,AZ,37958138
2021-W28,PL,27688,,,0,,0,0,0,PL43,Age15_17,MOD,37958138
2021-W28,PL,33408,,,0,,0,0,0,PL72,Age15_17,MOD,37958138
2021-W28,PL,58767,,,1208,,4446,0,0,PL61,Age15_17,COM,37958138
2021-W28,PL,72016,,,1122,,4968,0,0,PL51,Age15_17,COM,37958138
2021-W28,PL,97831,,,0,,0,0,0,PL21,Age15_17,MOD,37958138
2021-W28,PL,33408,,,9,,0,0,0,PL72,Age15_17,JANSS,37958138
2021-W28,PL,41292,,,2,,0,0,0,PL62,Age15_17,JANSS,37958138
2021-W28,PL,33408,,,585,,1680,0,0,PL72,Age15_17,COM,37958138
2021-W28,PL,99966,,,2143,,7165,0,0,PL41,Age15_17,COM,37958138
2021-W28,PL,62501,,,0,,0,0,0,PL82,Age15_17,MOD,37958138
2021-W28,PL,33408,,,0,,0,0,0,PL72,Age15_17,AZ,37958138
2021-W28,PL,45572,,,0,,0,0,0,PL42,Age15_17,MOD,37958138
2021-W28,PL,64469,,,1241,,3887,0,0,PL71,Age15_17,COM,37958138
2021-W28,PL,114784,,,1937,,8088,0,0,PL22,Age15_17,COM,37958138
2021-W28,PL,59906,,,0,,0,0,0,PL81,Age15_17,MOD,37958138
2021-W28,PL,67147,,,4,,0,0,0,PL63,Age15_17,JANSS,37958138
2021-W28,PL,59906,,,0,,0,0,0,PL81,Age15_17,JANSS,37958138
2021-W28,PL,58767,,,3,,0,0,0,PL61,Age15_17,JANSS,37958138
2021-W28,PL,97831,,,1,,0,0,0,PL21,Age15_17,JANSS,37958138
2021-W28,PL,99966,,,0,,1,0,0,PL41,Age15_17,MOD,37958138
2021-W28,PL,64469,,,0,,0,0,0,PL71,Age15_17,MOD,37958138
2021-W28,PL,99966,,,1,,0,0,0,PL41,Age15_17,AZ,37958138
2021-W28,PL,,,,0,,3,0,0,PL92X,Age15_17,AZ,37958138
2021-W28,PL,67147,,,0,,0,0,0,PL63,Age15_17,AZ,37958138
2021-W28,PL,41292,,,0,,0,0,0,PL62,Age15_17,MOD,37958138
2021-W28,PL,67147,,,0,,2,0,0,PL63,Age15_17,MOD,37958138
2021-W28,PL,114784,,,0,,0,0,0,PL22,Age15_17,AZ,37958138
2021-W28,PL,62501,,,691,,1465,0,0,PL82,Age15_17,COM,37958138
2021-W28,PL,1051166,,,1,,12,0,0,PL,Age15_17,MOD,37958138
2021-W28,PL,97831,,,0,,0,0,0,PL21,Age15_17,AZ,37958138
2021-W28,PL,62501,,,1,,0,0,0,PL82,Age15_17,JANSS,37958138
2021-W28,PL,99966,,,2,,0,0,0,PL41,Age15_17,JANSS,37958138
2021-W28,PL,1051166,,,4,,4,0,0,PL,Age15_17,AZ,37958138
2021-W28,PL,27688,,,507,,1833,0,0,PL43,Age15_17,COM,37958138
2021-W28,PL,59906,,,0,,0,0,0,PL81,Age15_17,AZ,37958138
2021-W28,PL,24424,,,0,,0,0,0,PL52,Age15_17,MOD,37958138
2021-W28,PL,24424,,,1,,0,0,0,PL52,Age15_17,JANSS,37958138
2021-W28,PL,,,,2,,0,0,0,PL92X,Age15_17,JANSS,37958138
2021-W28,PL,45572,,,1,,0,0,0,PL42,Age15_17,AZ,37958138
2021-W28,PL,32231,,,0,,3,0,0,PL84,Age15_17,MOD,37958138
2021-W28,PL,59906,,,854,,2349,0,0,PL81,Age15_17,COM,37958138
2021-W28,PL,114784,,,1,,0,0,0,PL22,Age15_17,JANSS,37958138
2021-W28,PL,32231,,,458,,898,0,0,PL84,Age15_17,COM,37958138
2021-W28,PL,,,,2647,,11240,0,0,PL92X,Age15_17,COM,37958138
2021-W28,PL,58767,,,1,,0,0,0,PL61,Age15_17,MOD,37958138
2021-W28,PL,,,,0,,1,0,0,PL92X,Age15_17,MOD,37958138
2021-W28,PL,1051166,,,18477,,65475,0,0,PL,Age15_17,COM,37958138
2021-W28,PL,27688,,,3,,0,0,0,PL43,Age15_17,JANSS,37958138
2021-W28,PL,45572,,,883,,2998,0,0,PL42,Age15_17,COM,37958138
2021-W28,PL,114784,,,0,,2,0,0,PL22,Age15_17,MOD,37958138
2021-W28,PL,32231,,,0,,0,0,0,PL84,Age15_17,JANSS,37958138
2021-W28,PL,45572,,,5,,0,0,0,PL42,Age15_17,JANSS,37958138
2021-W28,PL,62501,,,0,,0,0,0,PL82,Age15_17,AZ,37958138
2021-W28,PL,97831,,,1729,,5945,0,0,PL21,Age15_17,COM,37958138
2021-W28,PL,24424,,,0,,1,0,0,PL52,Age15_17,AZ,37958138
2021-W28,PL,1051166,,,37,,0,0,0,PL,Age15_17,JANSS,37958138
2021-W28,PL,88801,,,3,,45,0,0,PL84,Age18_24,AZ,37958138
2021-W28,PL,163186,,,7,,76,0,0,PL81,Age18_24,MOD,37958138
2021-W28,PL,73609,,,3,,79,0,0,PL43,Age18_24,AZ,37958138
2021-W28,PL,169826,,,662,,0,0,0,PL71,Age18_24,JANSS,37958138
2021-W28,PL,,,,3226,,16897,0,0,PL92X,Age18_24,COM,37958138
2021-W28,PL,67721,,,363,,1503,0,0,PL52,Age18_24,COM,37958138
2021-W28,PL,67721,,,1,,20,0,0,PL52,Age18_24,MOD,37958138
2021-W28,PL,189725,,,4,,528,0,0,PL51,Age18_24,MOD,37958138
2021-W28,PL,189725,,,1021,,0,0,0,PL51,Age18_24,JANSS,37958138
2021-W28,PL,91866,,,420,,0,0,0,PL72,Age18_24,JANSS,37958138
2021-W28,PL,257651,,,2497,,14969,0,0,PL41,Age18_24,COM,37958138
2021-W28,PL,171036,,,12,,234,0,0,PL63,Age18_24,AZ,37958138
2021-W28,PL,2754264,,,232,,2048,0,0,PL,Age18_24,MOD,37958138
2021-W28,PL,73609,,,482,,2405,0,0,PL43,Age18_24,COM,37958138
2021-W28,PL,88801,,,12,,52,0,0,PL84,Age18_24,MOD,37958138
2021-W28,PL,163186,,,998,,3908,0,0,PL81,Age18_24,COM,37958138
2021-W28,PL,91866,,,700,,2644,0,0,PL72,Age18_24,COM,37958138
2021-W28,PL,257651,,,5,,389,0,0,PL41,Age18_24,AZ,37958138
2021-W28,PL,257651,,,1328,,0,0,0,PL41,Age18_24,JANSS,37958138
2021-W28,PL,170066,,,5,,45,0,0,PL82,Age18_24,AZ,37958138
2021-W28,PL,73609,,,420,,0,0,0,PL43,Age18_24,JANSS,37958138
2021-W28,PL,2754264,,,21408,,106343,0,0,PL,Age18_24,COM,37958138
2021-W28,PL,189725,,,8,,228,0,0,PL51,Age18_24,AZ,37958138
2021-W28,PL,169826,,,16,,79,0,0,PL71,Age18_24,MOD,37958138
2021-W28,PL,170066,,,5,,51,0,0,PL82,Age18_24,MOD,37958138
2021-W28,PL,109948,,,16,,52,0,0,PL62,Age18_24,MOD,37958138
2021-W28,PL,,,,1795,,0,0,0,PL92X,Age18_24,JANSS,37958138
2021-W28,PL,171036,,,18,,70,0,0,PL63,Age18_24,MOD,37958138
2021-W28,PL,163186,,,10,,153,0,0,PL81,Age18_24,AZ,37958138
2021-W28,PL,257295,,,2122,,13695,0,0,PL21,Age18_24,COM,37958138
2021-W28,PL,91866,,,0,,65,0,0,PL72,Age18_24,AZ,37958138
2021-W28,PL,109948,,,6,,216,0,0,PL62,Age18_24,AZ,37958138
2021-W28,PL,120140,,,623,,0,0,0,PL42,Age18_24,JANSS,37958138
2021-W28,PL,171036,,,876,,0,0,0,PL63,Age18_24,JANSS,37958138
2021-W28,PL,109948,,,842,,3900,0,0,PL62,Age18_24,COM,37958138
2021-W28,PL,88801,,,545,,1290,0,0,PL84,Age18_24,COM,37958138
2021-W28,PL,257295,,,9,,414,0,0,PL21,Age18_24,AZ,37958138
2021-W28,PL,163186,,,642,,0,0,0,PL81,Age18_24,JANSS,37958138
2021-W28,PL,257651,,,25,,454,0,0,PL41,Age18_24,MOD,37958138
2021-W28,PL,171036,,,1375,,6779,0,0,PL63,Age18_24,COM,37958138
2021-W28,PL,299728,,,28,,207,0,0,PL22,Age18_24,MOD,37958138
2021-W28,PL,169826,,,12,,204,0,0,PL71,Age18_24,AZ,37958138
2021-W28,PL,155296,,,17,,86,0,0,PL61,Age18_24,MOD,37958138
2021-W28,PL,155296,,,783,,0,0,0,PL61,Age18_24,JANSS,37958138
2021-W28,PL,67721,,,254,,0,0,0,PL52,Age18_24,JANSS,37958138
2021-W28,PL,189725,,,1530,,8468,0,0,PL51,Age18_24,COM,37958138
2021-W28,PL,299728,,,2177,,11838,0,0,PL22,Age18_24,COM,37958138
2021-W28,PL,91866,,,7,,39,0,0,PL72,Age18_24,MOD,37958138
2021-W28,PL,2754264,,,13355,,0,0,0,PL,Age18_24,JANSS,37958138
2021-W28,PL,169826,,,1478,,6122,0,0,PL71,Age18_24,COM,37958138
2021-W28,PL,155296,,,2,,406,0,0,PL61,Age18_24,AZ,37958138
2021-W28,PL,299728,,,10,,692,0,0,PL22,Age18_24,AZ,37958138
2021-W28,PL,88801,,,291,,0,0,0,PL84,Age18_24,JANSS,37958138
2021-W28,PL,257295,,,30,,137,0,0,PL21,Age18_24,MOD,37958138
2021-W28,PL,299728,,,1629,,0,0,0,PL22,Age18_24,JANSS,37958138
2021-W28,PL,120140,,,6,,164,0,0,PL42,Age18_24,AZ,37958138
2021-W28,PL,257295,,,1513,,0,0,0,PL21,Age18_24,JANSS,37958138
2021-W28,PL,120140,,,13,,37,0,0,PL42,Age18_24,MOD,37958138
2021-W28,PL,155296,,,1173,,6141,0,0,PL61,Age18_24,COM,37958138
2021-W28,PL,2754264,,,104,,4046,0,0,PL,Age18_24,AZ,37958138
2021-W28,PL,170066,,,898,,2062,0,0,PL82,Age18_24,COM,37958138
2021-W28,PL,109948,,,491,,0,0,0,PL62,Age18_24,JANSS,37958138
2021-W28,PL,,,,10,,674,0,0,PL92X,Age18_24,AZ,37958138
2021-W28,PL,67721,,,3,,38,0,0,PL52,Age18_24,AZ,37958138
2021-W28,PL,,,,28,,118,0,0,PL92X,Age18_24,MOD,37958138
2021-W28,PL,170066,,,607,,0,0,0,PL82,Age18_24,JANSS,37958138
2021-W28,PL,73609,,,5,,42,0,0,PL43,Age18_24,MOD,37958138
2021-W28,PL,120140,,,1002,,3722,0,0,PL42,Age18_24,COM,37958138
2021-W28,PL,,,,36,,4835,0,0,PL92X,Age25_49,AZ,37958138
2021-W28,PL,416409,,,4,,400,0,0,PL84,Age25_49,AZ,37958138
2021-W28,PL,863608,,,36,,1867,0,0,PL63,Age25_49,AZ,37958138
2021-W28,PL,513216,,,3392,,16276,0,0,PL62,Age25_49,COM,37958138
2021-W28,PL,863608,,,5807,,25967,0,0,PL63,Age25_49,COM,37958138
2021-W28,PL,1628150,,,9371,,46179,0,0,PL22,Age25_49,COM,37958138
2021-W28,PL,1075447,,,26,,1355,0,0,PL51,Age25_49,MOD,37958138
2021-W28,PL,14035724,,,59964,,0,0,0,PL,Age25_49,JANSS,37958138
2021-W28,PL,,,,7881,,0,0,0,PL92X,Age25_49,JANSS,37958138
2021-W28,PL,513216,,,9,,1298,0,0,PL62,Age25_49,AZ,37958138
2021-W28,PL,1075447,,,6837,,32018,0,0,PL51,Age25_49,COM,37958138
2021-W28,PL,372241,,,11,,697,0,0,PL43,Age25_49,AZ,37958138
2021-W28,PL,437181,,,1835,,0,0,0,PL72,Age25_49,JANSS,37958138
2021-W28,PL,1266726,,,8576,,47270,0,0,PL21,Age25_49,COM,37958138
2021-W28,PL,1075447,,,53,,2140,0,0,PL51,Age25_49,AZ,37958138
